comp_id,id,flag,spacecraft,time_start,time_end,time_pt_max,pt_max,b_max,np_max,v_min,v_max
|21||STEREO-A|2013-09-11 08:00:00|2013-09-12 22:45:00|2013-09-12 05:15:00|100|10|14.93|310|520
|22||STEREO-A|2013-09-14 12:00:00|2013-09-15 21:30:00|2013-09-14 16:30:00|100|10.5|34.17|332|540
|23||STEREO-A|2013-09-24 08:00:00|2013-09-25 12:00:00|2013-09-24 16:13:00|145|14.5|40|320|580
|24||STEREO-A|2013-09-29 12:55:00|2013-10-01 14:02:00|2013-09-30 10:34:00|115|11.3|26.10|250|440
|25||STEREO-A|2013-10-24 10:00:00|2013-10-26 02:25:00|2013-10-25 16:59:00|163|14|20|290|600
|26|*|STEREO-A|2013-11-05 22:24:00|2013-11-06 11:00:00|2013-11-06 02:43:00|290|22|16.87|440|700
|27||STEREO-A|2013-11-20 23:52:00|2013-11-22 18:40:00|2013-11-22 15:27:00|110|9|20|285|555
|28|*|STEREO-A|2013-11-26 09:00:00|2013-11-28 12:00:00|2013-11-27 00:50:00|88|12.3|25.37|320|560
|29||STEREO-A|2013-12-12 23:30:00|2013-12-14 14:00:00|2013-12-13 13:08:00|90|9.6|20|275|420
|30||STEREO-A|2013-12-15 07:00:00|2013-12-17 16:07:00|2013-12-16 04:34:00|200|16.2|40|340|630
|31|*|STEREO-A|2013-12-24 20:06:00|2013-12-26 05:04:00|2013-12-25 00:15:00|210|20.5|4|335|440
|32||STEREO-A|2013-12-29 03:39:00|2013-12-31 02:12:00|2013-12-30 08:11:00|120|12|20|365|485
|1|?|STEREO-A|2014-01-05 07:00:00|2014-01-07 03:00:00|2014-01-05 21:57:00|100.72|11.8|22.06|295|410
|2|*|STEREO-A|2014-01-08 08:00:00|2014-01-11 03:32:00|2014-01-09 15:48:00|376.3|21|8|350|580
|3||STEREO-A|2014-01-20 19:21:00|2014-01-23 22:00:00|2014-01-22 02:10:00|170|17|23|300|840
|4|*|STEREO-A|2014-02-15 05:50:00|2014-02-17 16:15:00|2014-02-16 08:14:00|440|20.3|30|300|720
|5||STEREO-A|2014-03-03 08:30:00|2014-03-04 18:50:00|2014-03-04 01:12:00|75|11|20|295|460
|6|*|STEREO-A|2014-03-06 12:00:00|2014-03-09 06:00:00|2014-03-07 19:20:00|260|15.3|16.37|300|610
|7|*|STEREO-A|2014-03-14 01:16:00|2014-03-15 14:25:00|2014-03-14 16:41:00|95|11|20|360|720
|8||STEREO-A|2014-04-24 07:00:00|2014-04-25 17:15:00|2014-04-25 02:09:00|120|12|20|290|495
|9||STEREO-A|2014-04-28 16:47:00|2014-04-30 19:05:00|2014-04-29 16:00:00|150|11|17.58|300|400
|10||STEREO-A|2014-05-06 02:37:00|2014-05-07 02:00:00|2014-05-06 09:43:00|160|16|17.30|330|480
|11||STEREO-A|2014-06-03 07:27:00|2014-06-05 00:00:00|2014-06-04 08:40:00|350|16|20|300|670
|12|*|STEREO-A|2014-06-28 22:00:00|2014-07-01 10:42:00|2014-06-30 04:00:00|76|12.5|4.7|320|575
