gbm_id,time_start,time_peak,time_end,duration,rate_peak,total,detectors,trigger,rhessi_id
150311_0214|2015/03/11 02:14:48.000|2015/03/12 02:16:34.000|2015/03/12 02:21:21.000|393|4929|175873|n5 n1 n3 n4||15031112
150311_0554|2015/03/11 05:54:02.000|2015/03/12 05:54:34.000|2015/03/12 05:55:24.000|82|1274|20245|n5 n3 n1 n4||
150311_0606|2015/03/11 06:06:31.000|2015/03/12 06:07:08.000|2015/03/12 06:12:07.000|336|4279|112275|n5 n4 n2 n3||
150311_0712|2015/03/11 07:12:56.000|2015/03/12 07:17:46.000|2015/03/12 07:56:11.000|2595|206195|43331372|n0 n1 n3 n6|bn150311301|
150311_1141|2015/03/11 11:41:59.000|2015/03/12 11:46:17.000|2015/03/12 11:53:11.000|672|1522|113759|n5 n1 n3 n4||15031136
150311_1154|2015/03/11 11:54:33.000|2015/03/12 11:57:17.000|2015/03/12 12:01:30.000|418|1955|95401|n5 n4 n2 n3||
150311_1205|2015/03/11 12:05:40.000|2015/03/12 12:06:30.000|2015/03/12 12:10:56.000|315|1487|75358|n5 n3 n1 n4||
150311_1516|2015/03/11 15:16:53.000|2015/03/12 15:17:30.000|2015/03/12 15:18:44.000|111|1938|34203|n5 n3 n1 n4||
150311_1628|2015/03/11 16:28:02.000|2015/03/12 16:28:14.000|2015/03/12 17:13:05.000|2703|156957|18106538|n5 n4 n2 n3||15031149
150311_1839|2015/03/11 18:39:02.000|2015/03/12 18:48:42.000|2015/03/12 18:48:43.000|581|22158|4256546|n5 n4 n2 n3|bn150311778|15031154
150311_2317|2015/03/11 23:17:28.000|2015/03/12 23:35:34.000|2015/03/12 23:41:06.000|1417|12298|1109479|n1 n3 n5 n0||15031169
150312_0100|2015/03/12 01:00:42.000|2015/03/13 01:01:11.000|2015/03/13 01:02:41.000|119|3760|38240|n5 n3 n1 n4||
150312_0212|2015/03/12 02:12:12.000|2015/03/13 02:14:03.000|2015/03/13 02:26:40.000|868|21755|1252886|n1 n3 n5 n0||
150312_0348|2015/03/12 03:48:49.000|2015/03/13 03:56:12.000|2015/03/13 03:57:46.000|537|702|80232|n5 n3 n1 n4||
150312_0726|2015/03/12 07:26:54.000|2015/03/13 07:28:20.000|2015/03/13 07:35:02.000|487|2000|145319|n5 n4 n3 n1||
150312_0830|2015/03/12 08:30:55.000|2015/03/13 08:31:24.000|2015/03/13 08:31:53.000|57|2172|5042|n5 n1 n3 n0||
150312_1140|2015/03/12 11:40:11.000|2015/03/13 11:45:41.000|2015/03/13 12:21:46.000|2495|96879|42253784|n1 n3 n5 n0|bn150312490|15031233
150312_1351|2015/03/12 13:51:04.000|2015/03/13 14:05:57.000|2015/03/13 14:07:27.000|984|190306|28342310|n5 n4 n2 n3|bn150312586|15031236
150312_1949|2015/03/12 19:49:59.000|2015/03/13 19:50:37.000|2015/03/13 19:51:28.000|89|9174|187915|n5 n3 n1 n4|bn150312827|
150312_2146|2015/03/12 21:46:29.000|2015/03/13 21:48:58.000|2015/03/13 21:50:58.000|269|413716|58248712|n1 n3 n0 n5|bn150312908|15031256
150312_2255|2015/03/12 22:55:47.000|2015/03/13 22:57:12.000|2015/03/13 23:01:50.000|363|11202|721884|n5 n3 n1 n4|bn150312956|
150312_2326|2015/03/12 23:26:14.000|2015/03/13 23:26:38.000|2015/03/13 23:29:51.000|217|1943|50419|n5 n4 n2 n3||
150313_0104|2015/03/13 01:04:02.000|2015/03/14 01:04:39.000|2015/03/14 01:06:18.000|135|11474|76597|n5 n1 n3 n0||15031303
150313_0349|2015/03/13 03:49:13.000|2015/03/14 03:53:44.000|2015/03/14 04:17:37.000|1704|76094|7009904|n0 n1 n3 n6||
150313_0550|2015/03/13 05:50:40.000|2015/03/14 05:52:45.000|2015/03/14 06:00:36.000|596|40021|4030268|n5 n4 n2 n3||15031312
150313_0734|2015/03/13 07:34:14.000|2015/03/14 07:35:16.000|2015/03/14 07:35:55.000|101|50074|2112050|n5 n1 n3 n4|bn150313316|15031314
150314_0147|2015/03/14 01:47:12.000|2015/03/15 01:49:46.000|2015/03/15 01:54:11.000|419|7288|1098979|n5 n1 n3 n0||
150314_0409|2015/03/14 04:09:13.000|2015/03/15 04:09:42.000|2015/03/15 04:10:14.000|61|1306|11641|n5 n4 n2 n3||15031407
150314_0505|2015/03/14 05:05:27.000|2015/03/15 05:06:08.000|2015/03/15 05:07:28.000|121|8372|269958|n5 n4 n2 n1|bn150314212|
150314_0818|2015/03/14 08:18:06.000|2015/03/15 08:19:45.000|2015/03/15 08:26:38.000|512|992|71778|n1 n3 n0 n5||
150314_1150|2015/03/14 11:50:21.000|2015/03/15 11:52:49.000|2015/03/15 11:56:46.000|385|3085|153442|n1 n3 n0 n5||
150314_1323|2015/03/14 13:23:32.000|2015/03/15 13:24:05.000|2015/03/15 13:26:37.000|184|7148|115187|n5 n3 n1 n4||
150314_1914|2015/03/14 19:14:13.000|2015/03/15 19:14:33.000|2015/03/15 19:15:59.000|106|2870|33180|n5 n1 n3 n4||
150314_2047|2015/03/14 20:47:17.000|2015/03/15 20:47:41.000|2015/03/15 20:48:35.000|78|1613|18451|n5 n4 n2 n3||
150315_0039|2015/03/15 00:39:36.000|2015/03/16 00:40:21.000|2015/03/16 00:41:59.000|143|1710|32577|n5 n1 n3 n0||15031504
150315_0130|2015/03/15 01:30:09.000|2015/03/16 02:13:17.000|2015/03/16 02:21:40.000|3091|6979|731327|n5 n3 n1 n4|bn150315093|15031509
150315_1018|2015/03/15 10:18:18.000|2015/03/16 10:19:28.000|2015/03/16 10:21:22.000|184|1769|46255|n5 n1 n3 n4||15031529
150315_1132|2015/03/15 11:32:47.000|2015/03/16 11:45:49.000|2015/03/16 12:01:15.000|1708|10123|1114336|n5 n3 n1 n4||15031531
150315_2244|2015/03/15 22:44:53.000|2015/03/16 22:54:12.000|2015/03/16 22:56:33.000|700|49889|10399639|n5 n1 n3 n0|bn150315948|15031545
150315_2347|2015/03/15 23:47:39.000|2015/03/16 00:02:24.000|2015/03/16 00:21:27.000|2028|1212|414584|n5 n3 n1 n4||15031547
150316_0820|2015/03/16 08:20:48.000|2015/03/17 08:20:48.000|2015/03/17 08:22:34.000|106|1996|35347|n1 n3 n0 n5||15031617
150316_0948|2015/03/16 09:48:40.000|2015/03/17 09:52:21.000|2015/03/17 09:55:17.000|397|1854|106681|n5 n3 n1 n0||15031620
150316_1051|2015/03/16 10:51:53.000|2015/03/17 10:59:03.000|2015/03/17 11:26:54.000|2101|31972|5683322|n5 n4 n2 n3||15031623
150316_1258|2015/03/16 12:58:11.000|2015/03/17 12:58:11.000|2015/03/17 12:58:43.000|33|1915|10924|n5 n3 n1 n0||15031629
150316_2039|2015/03/16 20:39:12.000|2015/03/17 20:43:13.000|2015/03/17 20:59:23.000|1211|72682|11870305|n1 n3 n0 n5|bn150316863|15031648
150317_0150|2015/03/17 01:50:45.000|2015/03/18 01:51:22.000|2015/03/18 01:53:08.000|143|5654|66358|n5 n3 n1 n4||15031705
150317_2328|2015/03/17 23:28:32.000|2015/03/18 23:30:46.000|2015/03/18 23:50:36.000|1325|32725|3093420|n5 n1 n3 n4|bn150317979|15031744
150318_0503|2015/03/18 05:03:05.000|2015/03/19 05:03:46.000|2015/03/19 05:06:05.000|180|2613|56132|n5 n1 n3 n4||
150318_0742|2015/03/18 07:42:34.000|2015/03/19 07:46:27.000|2015/03/19 08:01:00.000|1106|14839|1480681|n5 n1 n3 n4||15031817
150318_0947|2015/03/18 09:47:46.000|2015/03/19 09:49:16.000|2015/03/19 09:52:20.000|274|1335|42556|n5 n4 n2 n3||
150318_1035|2015/03/18 10:35:50.000|2015/03/19 10:36:43.000|2015/03/19 10:37:16.000|86|959|7897|n5 n1 n3 n4||15031821
150318_1248|2015/03/18 12:48:36.000|2015/03/19 12:50:27.000|2015/03/19 12:51:20.000|164|1923|43396|n5 n3 n1 n4||
150318_1253|2015/03/18 12:53:40.000|2015/03/19 12:54:25.000|2015/03/19 12:55:55.000|135|3620|46079|n5 n3 n1 n4||
150318_1422|2015/03/18 14:22:41.000|2015/03/19 14:23:30.000|2015/03/19 14:24:48.000|127|1727|34590|n5 n1 n3 n0||
150318_1608|2015/03/18 16:08:07.000|2015/03/19 16:10:06.000|2015/03/19 16:15:41.000|455|7975|267415|n5 n4 n2 n3||
150319_0129|2015/03/19 01:29:18.000|2015/03/20 01:30:08.000|2015/03/20 01:31:58.000|160|2276|43958|n5 n3 n1 n0||
150319_1235|2015/03/19 12:35:33.000|2015/03/20 12:36:02.000|2015/03/20 12:36:47.000|74|2093|23615|n5 n1 n3 n0||
150320_0059|2015/03/20 00:59:15.000|2015/03/21 01:19:15.000|2015/03/21 01:37:04.000|2269|6538|1530879|n5 n1 n3 n0||15032003
150323_0723|2015/03/23 07:23:03.000|2015/03/24 07:23:08.000|2015/03/24 07:23:28.000|25|1681|9123|n5 n3 n1 n4||15032305
150325_0138|2015/03/25 01:38:31.000|2015/03/26 01:39:16.000|2015/03/26 01:46:10.000|459|4779|188082|n5 n4 n2 n1||15032503
150325_0323|2015/03/25 03:23:19.000|2015/03/26 03:23:43.000|2015/03/26 03:24:28.000|70|2777|31229|n5 n4 n2 n1||15032509
150325_0438|2015/03/25 04:38:57.000|2015/03/26 04:43:28.000|2015/03/26 05:08:23.000|1765|28281|2344115|n5 n4 n2 n1||15032514
150325_0825|2015/03/25 08:25:44.000|2015/03/26 08:28:16.000|2015/03/26 08:30:19.000|274|4251|90668|n5 n1 n3 n4||15032518
150325_1633|2015/03/25 16:33:01.000|2015/03/26 16:33:34.000|2015/03/26 16:38:53.000|352|4574|132075|n5 n3 n1 n4||15032535
150326_0008|2015/03/26 00:08:54.000|2015/03/27 00:11:58.000|2015/03/27 00:22:54.000|840|6586|408509|n5 n1 n3 n0||15032601
150328_1605|2015/03/28 16:05:26.000|2015/03/29 16:05:55.000|2015/03/29 16:07:13.000|106|1220|17649|n5 n4 n2 n1||
150330_1535|2015/03/30 15:35:52.000|2015/03/31 15:36:25.000|2015/03/31 15:38:40.000|168|2686|55574|n5 n4 n2 n1||
150330_2147|2015/03/30 21:47:08.000|2015/03/31 21:48:17.000|2015/03/31 21:53:49.000|401|2043|131593|n5 n1 n3 n0||
150330_2207|2015/03/30 22:07:18.000|2015/03/31 22:07:26.000|2015/03/31 22:07:55.000|37|187|1523|n5 n1 n3 n0||15033045
150406_1845|2015/04/06 18:45:22.000|2015/04/07 18:48:50.000|2015/04/07 18:52:07.000|406|1694|106168|n5 n1 n3 n4||15040622
150406_1905|2015/04/06 19:05:21.000|2015/04/07 19:05:29.000|2015/04/07 19:06:43.000|82|4219|28781|n5 n1 n3 n4||
150409_0726|2015/04/09 07:26:15.000|2015/04/10 07:26:52.000|2015/04/10 07:27:53.000|98|7416|60440|n5 n1 n3 n4||
150409_1715|2015/04/09 17:15:56.000|2015/04/10 17:16:57.000|2015/04/10 17:18:19.000|143|9076|146285|n5 n4 n2 n1||15040911
150410_1922|2015/04/10 19:22:35.000|2015/04/11 19:23:24.000|2015/04/11 19:25:02.000|147|6956|63522|n5 n4 n2 n1||
150411_0230|2015/04/11 02:30:57.000|2015/04/12 02:33:25.000|2015/04/12 02:39:50.000|532|11122|618266|n5 n3 n1 n4||15041101
150412_0026|2015/04/12 00:26:34.000|2015/04/13 00:28:19.000|2015/04/13 00:31:37.000|303|4431|405424|n0 n3 n1 n5|bn150412020|
150412_0812|2015/04/12 08:12:57.000|2015/04/13 08:14:36.000|2015/04/13 08:24:13.000|676|11664|558535|n5 n1 n3 n0||15041201
150412_0946|2015/04/12 09:46:22.000|2015/04/13 09:46:30.000|2015/04/13 10:25:45.000|2363|7427|1456455|n3 n1 n5 n0||15041202
150412_1442|2015/04/12 14:42:37.000|2015/04/13 14:45:37.000|2015/04/13 14:46:51.000|254|1490|61331|n5 n1 n3 n0||15041204
150412_1800|2015/04/12 18:00:06.000|2015/04/13 18:03:27.000|2015/04/13 18:09:52.000|586|37956|1347174|n5 n1 n3 n0||15041206
150412_1917|2015/04/12 19:17:27.000|2015/04/13 19:18:20.000|2015/04/13 19:20:02.000|156|4224|59326|n3 n1 n5 n0||
150412_1935|2015/04/12 19:35:12.000|2015/04/13 19:36:17.000|2015/04/13 19:39:50.000|279|10242|217611|n3 n1 n0 n5||15041207
150412_2217|2015/04/12 22:17:16.000|2015/04/13 22:18:17.000|2015/04/13 22:20:35.000|199|2112|60069|n5 n3 n1 n4||
150413_0637|2015/04/13 06:37:36.000|2015/04/14 06:38:21.000|2015/04/14 06:39:59.000|143|6282|69826|n5 n1 n3 n0||
150413_0823|2015/04/13 08:23:47.000|2015/04/14 08:26:31.000|2015/04/14 08:30:45.000|418|18260|453533|n5 n3 n1 n0||15041302
150413_1010|2015/04/13 10:10:48.000|2015/04/14 10:11:17.000|2015/04/14 10:11:54.000|66|1324|11094|n5 n4 n2 n1||15041303
150413_1132|2015/04/13 11:32:35.000|2015/04/14 11:33:56.000|2015/04/14 11:35:56.000|200|5205|145735|n5 n3 n1 n0|bn150413482|15041304
150415_2015|2015/04/15 20:15:18.000|2015/04/16 20:20:16.000|2015/04/16 20:44:47.000|1769|39238|6695497|n5 n3 n1 n0|bn150415847|15041501
150416_0549|2015/04/16 05:49:51.000|2015/04/17 05:49:51.000|2015/04/17 05:52:39.000|168|1950|57485|n5 n3 n1 n0||15041602
150416_0602|2015/04/16 06:02:41.000|2015/04/17 06:03:39.000|2015/04/17 06:04:40.000|119|1699|34439|n3 n1 n5 n0||15041603
150416_0902|2015/04/16 09:02:09.000|2015/04/17 09:03:19.000|2015/04/17 09:12:35.000|626|50249|4484583|n5 n3 n1 n0|bn150416377|15041609
150416_0917|2015/04/16 09:17:01.000|2015/04/17 09:17:52.000|2015/04/17 09:19:50.000|169|27168|700166|n3 n1 n5 n0|bn150416387|15041610
150416_1357|2015/04/16 13:57:26.000|2015/04/17 13:57:38.000|2015/04/17 13:59:29.000|123|1556|31570|n1 n3 n0 n5||
150416_1914|2015/04/16 19:14:13.000|2015/04/17 19:15:06.000|2015/04/17 19:15:43.000|90|498|7695|n5 n4 n2 n3||
150418_1334|2015/04/18 13:34:08.000|2015/04/19 13:34:57.000|2015/04/19 13:38:09.000|242|5812|111197|n1 n3 n0 n5||15041820
150418_1405|2015/04/18 14:05:28.000|2015/04/19 14:07:35.000|2015/04/19 14:09:01.000|213|1578|51312|n5 n4 n2 n1||
150418_1812|2015/04/18 18:12:27.000|2015/04/19 18:14:47.000|2015/04/19 18:20:35.000|487|3646|175411|n5 n3 n1 n0||
150418_1822|2015/04/18 18:22:30.000|2015/04/19 18:23:23.000|2015/04/19 18:26:03.000|213|1409|47219|n5 n3 n1 n0||
150418_1830|2015/04/18 18:30:33.000|2015/04/19 18:31:02.000|2015/04/19 18:32:03.000|90|1107|19861|n5 n3 n1 n0||
150418_2142|2015/04/18 21:42:07.000|2015/04/19 21:42:39.000|2015/04/19 21:43:20.000|74|5445|61002|n5 n3 n1 n0||
150419_0054|2015/04/19 00:54:37.000|2015/04/20 00:55:26.000|2015/04/20 00:58:06.000|209|17546|196935|n5 n3 n1 n0||
150420_2113|2015/04/20 21:13:06.000|2015/04/21 21:13:35.000|2015/04/21 21:14:49.000|102|1275|26076|n5 n3 n1 n0||
150421_0710|2015/04/21 07:10:50.000|2015/04/22 07:16:26.000|2015/04/22 07:16:46.000|356|12845|481721|n5 n4 n2 n3||15042121
150421_0956|2015/04/21 09:56:19.000|2015/04/22 09:58:06.000|2015/04/22 10:04:35.000|496|3658|205555|n5 n3 n1 n0||15042136
150421_1017|2015/04/21 10:17:58.000|2015/04/22 10:24:47.000|2015/04/22 10:27:34.000|576|7441|751378|n5 n4 n2 n3|bn150421435|15042137
150421_1149|2015/04/21 11:49:37.000|2015/04/22 11:53:45.000|2015/04/22 12:02:43.000|786|202401|41434332|n5 n1 n3 n4|bn150421494|15042141
150421_1549|2015/04/21 15:49:51.000|2015/04/22 15:49:51.000|2015/04/22 16:01:03.000|672|19608|683119|n5 n4 n2 n1||15042150
150421_2052|2015/04/21 20:52:16.000|2015/04/22 20:55:33.000|2015/04/22 21:06:41.000|864|9589|586543|n1 n3 n0 n5||
150422_0024|2015/04/22 00:24:26.000|2015/04/23 00:25:03.000|2015/04/23 00:25:43.000|78|2460|25792|n1 n3 n0 n5||15042203
150422_0140|2015/04/22 01:40:21.000|2015/04/23 01:41:27.000|2015/04/23 01:47:40.000|438|7551|234626|n5 n3 n1 n0||
150422_0159|2015/04/22 01:59:49.000|2015/04/23 02:03:42.000|2015/04/23 02:10:32.000|643|7357|314355|n5 n3 n1 n4||15042211
150422_0216|2015/04/22 02:16:45.000|2015/04/23 02:17:13.000|2015/04/23 02:18:25.000|101|2619|102839|n5 n4 n2 n3|bn150422095|15042212
150422_0302|2015/04/22 03:02:04.000|2015/04/23 03:03:01.000|2015/04/23 03:06:30.000|266|3029|83873|n5 n4 n1 n3||
150422_0314|2015/04/22 03:14:50.000|2015/04/23 03:16:00.000|2015/04/23 03:38:44.000|1434|9552|692284|n1 n3 n0 n5||15042216
150422_0705|2015/04/22 07:05:55.000|2015/04/23 07:06:16.000|2015/04/23 07:06:30.000|35|1648|44196|n5 n4 n2 n1||15042231
150422_0800|2015/04/22 08:00:10.000|2015/04/23 08:05:30.000|2015/04/23 08:17:35.000|1044|16979|850185|n5 n3 n1 n0||15042234
150422_0830|2015/04/22 08:30:25.000|2015/04/23 08:40:47.000|2015/04/23 08:41:49.000|684|23210|982693|n5 n4 n2 n3||15042236
150423_0629|2015/04/23 06:29:17.000|2015/04/24 06:30:11.000|2015/04/24 06:32:13.000|176|2122|47746|n5 n3 n1 n0||15042324
150423_0916|2015/04/23 09:16:49.000|2015/04/24 09:32:15.000|2015/04/24 10:06:47.000|2998|9282|3808432|n5 n3 n1 n0||15042332
150423_1104|2015/04/23 11:04:38.000|2015/04/24 11:17:36.000|2015/04/24 11:23:29.000|1131|707|129996|n0 n1 n3 n5||15042335
150423_1744|2015/04/23 17:44:00.000|2015/04/24 17:44:58.000|2015/04/24 17:47:13.000|193|4011|78913|n1 n3 n0 n5||15042354
150425_1234|2015/04/25 12:34:11.000|2015/04/26 12:34:36.000|2015/04/26 12:34:53.000|41|8795|87939|n5 n3 n1 n0|bn150425524|
150428_0517|2015/04/28 05:17:20.000|2015/04/29 05:18:01.000|2015/04/29 05:19:44.000|143|1526|31568|n5 n1 n3 n0||15042803
150503_0601|2015/05/03 06:01:36.000|2015/05/04 06:02:21.000|2015/05/04 06:03:02.000|86|1242|15403|n5 n1 n3 n4||
150503_0929|2015/05/03 09:29:28.000|2015/05/04 09:29:36.000|2015/05/04 09:33:22.000|233|1069|51147|n5 n1 n3 n0||
150503_2343|2015/05/03 23:43:55.000|2015/05/04 23:46:30.000|2015/05/04 23:51:05.000|430|2083|126301|n3 n0 n1 n5||15050349
150504_0051|2015/05/04 00:51:34.000|2015/05/05 00:51:55.000|2015/05/05 01:02:58.000|684|20114|1263622|n5 n4 n2 n3||
150504_0249|2015/05/04 02:49:53.000|2015/05/05 02:53:26.000|2015/05/05 03:16:01.000|1569|146771|11865032|n3 n1 n0 n5||15050408
150504_0420|2015/05/04 04:20:27.000|2015/05/05 04:20:53.000|2015/05/05 04:22:55.000|148|11281|242573|n5 n1 n3 n0|bn150504181|
150504_1025|2015/05/04 10:25:53.000|2015/05/05 10:27:07.000|2015/05/05 10:30:40.000|287|2274|68301|n5 n4 n2 n3||
150504_1030|2015/05/04 10:30:52.000|2015/05/05 10:31:33.000|2015/05/05 10:32:06.000|74|480|4432|n5 n1 n3 n4||
150504_1659|2015/05/04 16:59:57.000|2015/05/05 17:01:56.000|2015/05/05 17:12:47.000|770|19205|915239|n5 n1 n3 n0||15050443
150505_0254|2015/05/05 02:54:21.000|2015/05/06 02:56:50.000|2015/05/06 02:57:46.000|205|5196|190658|n5 n1 n3 n0|bn150505123|15050511
150505_0301|2015/05/05 03:01:17.000|2015/05/06 03:02:34.000|2015/05/06 03:04:02.000|165|3109|208096|n5 n1 n3 n4|bn150505123|15050512
150505_0308|2015/05/05 03:08:07.000|2015/05/06 03:08:38.000|2015/05/06 03:09:06.000|59|6058|89009|n5 n4 n2 n1|bn150505131|15050513
150505_0400|2015/05/05 04:00:08.000|2015/05/06 04:02:11.000|2015/05/06 04:06:45.000|397|5363|198469|n5 n3 n1 n0||15050515
150505_0438|2015/05/05 04:38:55.000|2015/05/06 04:41:02.000|2015/05/06 04:43:37.000|283|1527|55386|n5 n3 n1 n0||15050517
150505_0758|2015/05/05 07:58:28.000|2015/05/06 07:59:26.000|2015/05/06 08:01:04.000|156|7831|687686|n5 n4 n2 n3|bn150505332|15050526
150505_0859|2015/05/05 08:59:26.000|2015/05/06 08:59:39.000|2015/05/06 08:59:50.000|24|1033|20568|n5 n1 n3 n0|bn150505373|
150505_0911|2015/05/05 09:11:38.000|2015/05/06 09:13:12.000|2015/05/06 09:22:33.000|655|6835|386986|n5 n1 n3 n0||15050527
150505_1013|2015/05/05 10:13:00.000|2015/05/06 10:13:00.000|2015/05/06 10:13:57.000|57|497|5405|n5 n4 n2 n1||
150505_1156|2015/05/05 11:56:38.000|2015/05/06 11:58:04.000|2015/05/06 11:59:42.000|184|5705|77296|n5 n4 n1 n2||
150505_1339|2015/05/05 13:39:10.000|2015/05/06 13:39:47.000|2015/05/06 13:41:17.000|127|2650|38184|n3 n1 n5 n0||
150505_1344|2015/05/05 13:44:42.000|2015/05/06 13:50:09.000|2015/05/06 14:00:05.000|923|80115|15886380|n0 n3 n1 n5|bn150505575|15050537
150505_1405|2015/05/05 14:05:33.000|2015/05/06 14:06:47.000|2015/05/06 14:09:10.000|217|2670|64900|n5 n3 n1 n0||15050538
150505_1420|2015/05/05 14:20:34.000|2015/05/06 14:22:06.000|2015/05/06 14:22:17.000|103|53597|1224743|n5 n4 n2 n3|bn150505599|15050539
150505_1516|2015/05/05 15:16:05.000|2015/05/06 15:20:03.000|2015/05/06 15:29:24.000|799|3325|188819|n5 n1 n3 n0||
150505_2135|2015/05/05 21:35:38.000|2015/05/06 21:42:48.000|2015/05/06 21:47:47.000|729|1429|173042|n5 n1 n3 n0||15050560
150505_2206|2015/05/05 22:06:38.000|2015/05/06 22:07:59.000|2015/05/06 22:08:00.000|82|441042|7764380|n5 n4 n2 n1|bn150505922|15050561
150506_0045|2015/05/06 00:45:31.000|2015/05/07 00:45:43.000|2015/05/07 00:46:12.000|41|1137|8529|n5 n1 n3 n4||15050603
150506_0224|2015/05/06 02:24:50.000|2015/05/07 02:25:39.000|2015/05/07 02:26:53.000|123|2090|38322|n3 n1 n0 n5||15050609
150506_0652|2015/05/06 06:52:14.000|2015/05/07 06:53:04.000|2015/05/07 06:55:06.000|172|2764|58239|n5 n4 n3 n1||
150506_1147|2015/05/06 11:47:09.000|2015/05/07 11:48:44.000|2015/05/07 11:53:46.000|398|209887|14964258|n5 n3 n1 n0|bn150506491|
150506_2001|2015/05/06 20:01:34.000|2015/05/07 20:01:50.000|2015/05/07 20:02:12.000|37|4656|73992|n5 n1 n3 n0||15050653
150506_2003|2015/05/06 20:03:29.000|2015/05/07 20:04:19.000|2015/05/07 20:05:01.000|92|1927|112242|n5 n1 n3 n0||15050653
150506_2010|2015/05/06 20:10:30.000|2015/05/07 20:10:42.000|2015/05/07 20:11:03.000|33|1612|35336|n5 n1 n3 n4||15050653
150507_0956|2015/05/07 09:56:46.000|2015/05/08 09:58:58.000|2015/05/08 10:17:57.000|1271|23000|1663503|n5 n3 n1 n4|bn150507416|15050729
150507_1820|2015/05/07 18:20:11.000|2015/05/08 18:20:23.000|2015/05/08 18:20:30.000|19|4970|32698|n5 n1 n3 n0|bn150507764|15050758
150507_1947|2015/05/07 19:47:54.000|2015/05/08 19:53:43.000|2015/05/08 20:02:41.000|886|29353|4038832|n0 n3 n1 n6|bn150507829|15050761
150507_2312|2015/05/07 23:12:28.000|2015/05/08 23:12:28.000|2015/05/08 23:15:03.000|156|2956|38146|n0 n3 n1 n5||
150508_0405|2015/05/08 04:05:15.000|2015/05/09 04:06:18.000|2015/05/09 04:11:40.000|386|51613|2815781|n5 n4 n2 n1|bn150508171|
150508_0940|2015/05/08 09:40:24.000|2015/05/09 09:40:28.000|2015/05/09 09:41:13.000|49|3334|12097|n5 n3 n1 n4||15050831
150508_2134|2015/05/08 21:34:28.000|2015/05/09 21:34:37.000|2015/05/09 21:34:49.000|20|7358|29891|n5 n3 n1 n0||
150509_0133|2015/05/09 01:33:20.000|2015/05/10 01:33:24.000|2015/05/10 01:34:38.000|78|285|3220|n5 n3 n1 n4||15050901
150509_0146|2015/05/09 01:46:39.000|2015/05/10 01:56:45.000|2015/05/10 02:12:31.000|1552|919|209257|n5 n1 n3 n4||15050902
150509_0802|2015/05/09 08:02:25.000|2015/05/10 08:04:36.000|2015/05/10 08:10:24.000|479|2649|179677|n5 n4 n2 n1||15050917
150510_1247|2015/05/10 12:47:05.000|2015/05/11 12:48:35.000|2015/05/11 12:52:29.000|324|2155|117344|n5 n4 n2 n1||
150511_0007|2015/05/11 00:07:29.000|2015/05/12 00:07:45.000|2015/05/12 00:08:10.000|41|1492|9528|n0 n3 n6 n1||
150512_0429|2015/05/12 04:29:48.000|2015/05/13 04:31:06.000|2015/05/13 04:33:00.000|193|2234|53497|n0 n3 n1 n6||
150512_1043|2015/05/12 10:43:12.000|2015/05/13 10:43:53.000|2015/05/13 10:45:27.000|135|1581|25457|n5 n3 n1 n0||
150513_0412|2015/05/13 04:12:22.000|2015/05/14 04:13:24.000|2015/05/14 04:14:54.000|152|2263|38114|n5 n4 n2 n1||
150513_0439|2015/05/13 04:39:08.000|2015/05/14 04:40:09.000|2015/05/14 04:41:19.000|131|943|21421|n5 n4 n2 n1||15051312
150513_0942|2015/05/13 09:42:35.000|2015/05/14 09:43:33.000|2015/05/14 09:46:58.000|263|11156|904063|n5 n3 n1 n0|bn150513405|15051313
150513_1105|2015/05/13 11:05:51.000|2015/05/14 11:09:53.000|2015/05/14 11:12:57.000|426|4338|170895|n5 n4 n2 n1||15051314
150513_1819|2015/05/13 18:19:30.000|2015/05/14 18:24:33.000|2015/05/14 18:33:33.000|844|1850|197906|n5 n4 n2 n1||15051317
150514_0728|2015/05/14 07:28:43.000|2015/05/15 07:29:14.000|2015/05/15 07:31:28.000|164|17502|561280|n0 n6 n1 n3|bn150514312|15051415
150515_0524|2015/05/15 05:24:22.000|2015/05/16 05:24:43.000|2015/05/16 05:25:24.000|61|3290|30974|n5 n3 n1 n4||15051511
150515_2324|2015/05/15 23:24:48.000|2015/05/16 23:25:21.000|2015/05/16 23:30:04.000|315|2936|99240|n5 n4 n2 n1||15051540
150519_1157|2015/05/19 11:57:09.000|2015/05/20 11:57:58.000|2015/05/20 11:59:53.000|164|1887|38860|n5 n3 n1 n0||15051910
150523_1736|2015/05/23 17:36:33.000|2015/05/24 17:36:54.000|2015/05/24 17:37:31.000|57|1288|7041|n5 n3 n1 n0||15052314
150523_1738|2015/05/23 17:38:03.000|2015/05/24 17:39:01.000|2015/05/24 17:40:51.000|168|20405|199137|n5 n3 n1 n0||15052314
150527_2129|2015/05/27 21:29:35.000|2015/05/28 21:30:00.000|2015/05/28 21:31:17.000|102|1141|24021|n5 n4 n1 n3||
150606_2229|2015/06/06 22:29:04.000|2015/06/07 22:29:04.000|2015/06/07 22:35:20.000|377|2007|98257|n5 n1 n3 n0||
150610_0132|2015/06/10 01:32:41.000|2015/06/11 01:33:22.000|2015/06/11 01:37:40.000|299|1656|85025|n5 n3 n1 n0||15061003
150610_0224|2015/06/10 02:24:41.000|2015/06/11 02:24:57.000|2015/06/11 02:28:06.000|205|1126|28214|n5 n4 n2 n3||15061004
