flare_key	date	begin	begin_m	max	max_m	end	end_m	latitude	longitude	type
5100	1996-03-11	12:34:00		12:42:00		13:02:00		S04	E43	SF
5101	1996-03-11	13:10:00		13:14:00		13:18:00	D	S05	E44	SF
5102	1996-03-11	13:37:00	E	13:37:00	U	13:41:00		S05	E44	SF
5103	1996-03-11	13:45:00		13:49:00		14:01:00		S04	E43	SF
5104	1996-03-14	08:24:00		08:24:00		08:29:00		S05	E02	SF
5105	1996-04-17	16:01:00		16:01:00		16:09:00		N05	W29	SF
5106	1996-04-20	06:57:00		07:05:00		07:25:00		N03	W66	SF
5107	1996-04-22	07:10:00		07:10:00		07:22:00		S06	W72	SF
5108	1996-04-22	08:46:00		08:46:00		08:50:00		S06	W69	SF
5109	1996-04-23	09:53:00	E	09:53:00	U	10:17:00		S07	W85	SF
5110	1996-05-18	11:49:00		11:53:00		11:57:00		S12	W65	SF
5111	1996-06-05	11:24:00		11:24:00		11:32:00		N02	E20	SF
5112	1996-06-06	07:18:00		07:26:00		07:38:00		S11	W68	SF
5113	1996-06-07	06:28:00		06:32:00		06:44:00		N03	W04	SF
5114	1996-06-07	09:28:00		09:36:00		09:56:00		N02	W08	SF
5115	1996-06-09	06:32:00		06:36:00		06:40:00		S01	W30	SF
5116	1996-06-09	09:08:00		09:12:00		09:20:00		N00	W31	SF
5117	1996-06-09	14:51:00		14:51:00		14:59:00		S01	W34	SF
5118	1996-07-09	06:07:00		06:12:00	U	06:12:00	D	S11	W31	SF
5119	1996-07-09	07:51:00		07:59:00		08:55:00		S12	W22	SF
5120	1996-07-09	09:03:00		09:15:00		09:40:00		S11	W30	1N
5121	1996-07-11	06:57:00		07:05:00		07:18:00		S10	W58	SF
5122	1996-07-11	15:43:00	E	00:00:00		16:03:00	D	S12	W66	1F
5123	1996-07-31	08:31:00		08:35:00		09:00:00	D	S11	E35	SF
5124	1996-08-01	07:39:00		07:43:00		07:47:00		S10	E17	SF
5125	1996-08-01	16:17:00		16:21:00		16:26:00		S10	E12	SF
5126	1996-08-02	10:36:00		10:36:00		10:48:00		S09	W03	SF
5127	1996-08-05	14:26:00		14:26:00		14:30:00		S09	W37	SF
5128	1996-08-05	15:06:00		15:06:00		15:14:00		S08	W37	SF
5129	1996-08-05	15:34:00		15:34:00		15:46:00		S08	W41	SF
5130	1996-08-09	14:42:00		14:46:00		14:58:00	D	N08	W01	SF
5131	1996-08-26	14:13:00	E	14:13:00	U	14:13:00	D	S12	E51	SF
5132	1996-09-27	08:25:00		08:29:00		08:33:00		S05	E02	SF
5133	1996-11-23	13:48:00	E	13:52:00	U	14:04:00	D	S04	E40	SF
5134	1996-11-25	11:25:00		11:29:00		11:33:00		S03	E09	SF
5135	1996-11-25	12:25:00		12:25:00		12:29:00		N05	W62	SF
5136	1996-11-25	13:13:00		13:13:00		13:29:00		S03	E12	SF
5137	1996-12-01	09:43:00		09:43:00		09:51:00		S03	W65	SF
5138	1996-12-12	13:01:00		13:05:00		13:17:00		S30	W38	SN
5139	1996-12-16	07:56:00	E	07:56:00	U	08:12:00		S13	E34	SF
5140	1997-01-18	09:32:00		09:36:00		09:48:00		S22	E32	SF
5141	1997-01-27	10:35:00		10:39:00		10:43:00		S08	W03	SF
5142	1997-01-27	11:40:00		11:44:00		11:52:00		S08	W03	SF
5143	1997-02-02	09:33:00		09:33:00		09:37:00		S22	E30	SF
5144	1997-02-02	09:45:00		09:45:00		10:01:00		S22	E30	SF
5145	1997-02-02	10:57:00		10:57:00		11:05:00		S22	E30	SF
5146	1997-02-02	11:45:00		11:45:00		11:49:00		S21	E30	SF
5147	1997-02-02	13:49:00		13:49:00		13:57:00		S22	E30	SF
5148	1997-02-03	10:20:00		10:20:00		10:32:00		S21	E16	SF
5149	1997-02-03	13:00:00		13:04:00		13:24:00		N05	W28	SF
5150	1997-02-04	11:16:00		11:16:00		11:32:00		S22	E03	SF
5151	1997-02-04	13:16:00		13:16:00		13:20:00		N04	W45	SF
5152	1997-02-08	13:54:00		13:58:00		14:02:00		N31	W75	SF
5153	1997-02-20	07:51:00		07:51:00		07:55:00		N06	W78	SF
5154	1997-02-20	10:47:00		10:47:00		10:51:00		N06	W79	SF
5155	1997-02-20	11:15:00		11:15:00		11:55:00		N05	W79	SF
5156	1997-03-07	12:17:00		12:17:00		12:25:00		N08	E69	SF
5157	1997-03-08	08:00:00		08:04:00		08:12:00		N05	E53	SF
5158	1997-04-01	10:09:00	E	10:13:00	U	10:17:00	D	S24	E18	SF
5159	1997-04-01	10:29:00	E	10:37:00	U	10:37:00	D	S24	E19	SF
5160	1997-04-01	13:43:00	E	13:50:00	U	13:50:00	D	S25	E16	1B
5161	1997-04-02	07:06:00		07:10:00		07:18:00		S24	E10	SF
5162	1997-04-02	07:14:00		07:14:00		07:26:00		S26	E07	SF
5163	1997-04-02	08:34:00		08:34:00		08:46:00		S24	E09	SF
5164	1997-04-02	09:22:00		09:26:00		09:38:00		S24	E08	SF
5165	1997-04-02	10:22:00		10:26:00		10:34:00		S25	E07	SF
5166	1997-04-02	12:02:00		12:06:00		12:25:00		S25	E07	SF
5167	1997-04-06	12:02:00		12:10:00		12:26:00		S29	E29	SF
5168	1997-04-07	10:11:00		10:15:00		10:23:00		S23	W59	SF
5169	1997-04-07	13:55:00		14:07:00		15:23:00		S29	E18	3N
5170	1997-04-09	11:35:00		11:39:00		11:43:00		S24	W81	SF
5171	1997-04-15	06:29:00		06:45:00		07:09:00		S23	E12	SF
5172	1997-04-15	12:49:00		12:49:00		12:53:00		S22	E10	SF
5173	1997-04-15	13:01:00		13:04:00		13:09:00		S22	E10	SF
5174	1997-04-15	14:09:00		14:13:00		14:29:00		S24	E10	SF
5175	1997-05-16	13:00:00		13:00:00		13:04:00		N19	W66	SF
5176	1997-05-17	10:38:00		10:54:00		11:10:00		N20	W74	SF
5177	1997-05-21	05:52:00	E	05:56:00		06:02:00		N03	W01	SF
5178	1997-05-21	06:06:00		06:26:00		06:58:00		N03	W03	1F
5179	1997-05-21	10:45:00		10:52:00		11:14:00	D	N28	W60	SF
5180	1997-05-21	13:18:00		13:18:00		13:22:00	D	N04	W08	SF
5181	1997-05-21	13:30:00	E	13:34:00		13:42:00		N28	W63	SF
5182	1997-05-21	13:59:00		14:17:00	U	14:29:00	D	N28	W66	SF
5183	1997-05-23	09:30:00		09:38:00		09:58:00		N03	W32	SF
5184	1997-05-25	13:49:00	E	13:53:00		14:21:00	D	S28	E51	SF
5185	1997-05-25	14:29:00	E	14:37:00	U	15:01:00	D	S27	E51	SF
5186	1997-05-27	07:03:00		07:11:00		07:23:00		N00	W72	SF
5187	1997-05-27	09:39:00		09:59:00		10:08:00	D	N01	W73	1F
5188	1997-05-28	12:15:00		12:19:00		12:35:00		S28	E10	SF
5189	1997-05-31	12:08:00	E	12:08:00	U	12:12:00	D	S29	W28	SF
5190	1997-06-03	08:02:00		08:02:00		08:06:00		S29	E13	SF
5191	1997-06-07	13:20:00	E	13:20:00	U	13:28:00		S31	W45	SF
5192	1997-06-09	09:42:00	E	09:42:00	U	09:50:00		N32	E49	SF
5193	1997-06-09	10:36:00		10:40:00		10:44:00		S30	W72	SF
5194	1997-06-12	05:59:00	E	05:59:00	U	06:15:00		N17	E51	SF
5195	1997-06-12	11:03:00		11:03:00		11:11:00		N17	E46	SF
5196	1997-06-21	10:33:00	E	10:37:00		10:49:00		S28	W72	SF
5197	1997-06-28	11:19:00	E	11:23:00		11:47:00		N31	E18	SF
5198	1997-06-28	12:41:00	E	12:41:00	U	12:45:00	D	N18	W58	SF
5199	1997-07-03	17:12:00		17:16:00		17:28:00		S32	E21	SF
5200	1997-07-09	07:48:00	E	07:59:00		08:19:00		S30	W57	SF
5201	1997-07-20	06:08:00	E	06:08:00	U	06:39:00		S34	W78	SF
5202	1997-07-22	10:13:00	E	10:13:00	U	10:17:00	D	N22	E85	SF
5203	1997-07-24	06:58:00		07:02:00		07:18:00		N27	W12	SF
5204	1997-07-27	08:15:00		08:15:00		08:23:00		N28	W53	SF
5205	1997-07-29	13:21:00	E	13:21:00	U	13:37:00	D	N25	E27	SF
5206	1997-08-03	11:03:00		11:03:00		11:11:00		S22	E41	SF
5207	1997-08-07	11:18:00		11:22:00		11:27:00		N19	W54	SF
5208	1997-08-07	11:35:00		11:39:00		11:48:00	D	N19	W55	SF
5209	1997-08-07	12:59:00		13:03:00		13:15:00		N18	W55	SF
5210	1997-08-11	09:15:00		09:19:00		09:27:00		N22	E04	SF
5211	1997-08-12	09:31:00		09:31:00		09:39:00		N25	E18	SF
5212	1997-08-12	12:41:00		12:45:00		12:49:00		S20	W34	SF
5213	1997-08-13	05:52:00	E	05:52:00	U	05:55:00		S20	W47	SF
5214	1997-08-13	14:51:00		14:51:00		15:11:00		N25	W02	SF
5215	1997-08-24	09:15:00		09:15:00		09:27:00		S24	E83	SF
5216	1997-08-24	09:15:00		09:19:00		09:35:00		N30	W73	SF
5217	1997-08-24	09:39:00		09:51:00		09:59:00		N29	W71	SF
5218	1997-08-24	11:29:00		11:29:00		11:33:00		S24	E83	SF
5219	1997-08-28	09:37:00		09:42:00		09:49:00		S24	E28	SF
5220	1997-08-28	11:45:00		11:48:00		11:57:00		S24	E27	SF
5221	1997-08-30	07:23:00		07:27:00		07:31:00		N30	E13	SF
5222	1997-09-01	07:01:00		07:01:00		07:01:00		N34	W10	SF
5223	1997-09-01	07:49:00		07:49:00		07:53:00		N26	W26	SF
5224	1997-09-01	09:17:00		09:17:00		09:33:00		N29	W17	SF
5225	1997-09-01	13:37:00		13:45:00		13:49:00		N28	W30	SF
5226	1997-09-01	15:01:00		15:01:00		15:09:00		N28	W31	SF
5227	1997-09-01	15:53:00		15:53:00		16:01:00		N28	W31	SF
5228	1997-09-02	06:22:00		06:22:00		06:26:00		N25	W44	SF
5229	1997-09-02	06:58:00		06:58:00		07:02:00		N29	W33	SF
5230	1997-09-02	11:44:00		11:44:00		11:48:00		N29	W36	SF
5231	1997-09-02	12:28:00		12:36:00		12:44:00		N29	W36	SF
5232	1997-09-03	14:03:00		14:07:00		14:19:00		S27	E60	SF
5233	1997-09-03	15:11:00		15:19:00		15:35:00	D	N26	W50	SF
5234	1997-09-03	16:04:00		16:08:00		16:16:00	D	S28	E60	SF
5235	1997-09-05	13:24:00		13:24:00		13:32:00		N28	W70	SF
5236	1997-09-06	11:20:00		11:20:00		11:28:00		N22	E18	SF
5237	1997-09-06	11:37:00		11:40:00		12:04:00		N25	W86	1F
5238	1997-09-08	13:26:00		13:26:00		13:30:00		S24	E54	SF
5239	1997-09-08	14:02:00		14:02:00		14:06:00		S26	E59	SF
5240	1997-09-08	15:18:00		15:18:00		15:54:00		S33	E79	SF
5241	1997-09-09	09:48:00		09:52:00		10:36:00		S24	E45	1F
5242	1997-09-09	13:55:00		13:55:00		14:11:00		S28	W18	SF
5243	1997-09-10	08:01:00		08:05:00		08:13:00		S27	W27	SF
5244	1997-09-10	10:13:00		10:13:00		10:25:00		S25	E30	SF
5245	1997-09-11	11:53:00		11:53:00		12:01:00		S24	E17	SF
5246	1997-09-11	13:37:00		13:37:00		13:41:00		N22	W04	SF
5247	1997-09-12	08:00:00		08:00:00		08:04:00		S35	W14	SF
5248	1997-09-13	06:29:00		06:33:00		06:37:00		N21	W25	SF
5249	1997-09-13	08:41:00	E	08:41:00	U	08:55:00	D	N28	E64	SF
5250	1997-09-15	06:45:00		06:49:00		07:09:00		N21	W51	SF
5251	1997-09-15	07:35:00	E	07:39:00		07:43:00		N21	W49	SF
5252	1997-09-16	07:02:00		07:02:00		07:06:00		N21	W65	SF
5253	1997-09-16	10:30:00		10:30:00		10:34:00		N23	W65	SF
5254	1997-09-16	11:34:00		11:38:00		11:46:00		N29	E21	SF
5255	1997-09-17	10:53:00		10:53:00		10:57:00		S24	W65	SF
5256	1997-09-17	11:37:00		11:41:00		12:05:00		N20	W78	1N
5257	1997-09-17	12:05:00		12:17:00		12:21:00		S24	W65	SF
5258	1997-09-17	13:17:00		13:17:00		13:21:00		S24	W65	SF
5259	1997-09-24	06:59:00		06:59:00		07:15:00		S29	E24	SN
5260	1997-09-24	09:11:00		09:11:00		09:27:00		S30	E23	SN
5261	1997-09-24	10:23:00		10:27:00		10:35:00	D	S30	E23	SF
5262	1997-09-24	11:03:00		11:11:00		11:23:00		S30	E21	SF
5263	1997-09-25	12:04:00	E	12:04:00	U	12:28:00		S29	E04	1N
5264	1997-09-29	11:29:00		11:29:00	U	11:29:00	D	S26	W15	SF
5265	1997-09-29	12:37:00		12:37:00		12:41:00		S32	W49	SF
5266	1997-10-02	13:03:00	E	13:03:00	U	13:07:00	D	N23	E68	SF
5267	1997-10-03	12:12:00	E	12:12:00	U	12:16:00		N21	E60	SF
5268	1997-10-06	08:57:00		08:57:00		09:01:00		N25	E12	SF
5269	1997-10-09	11:09:00		11:13:00		11:33:00		N22	E37	SF
5270	1997-10-09	11:49:00		11:53:00		12:17:00	D	N23	E37	SF
5271	1997-10-11	08:45:00		08:57:00		09:21:00		N23	E12	SN
5272	1997-10-29	07:48:00		08:07:00	U	08:07:00	D	N30	W01	SF
5273	1997-10-30	11:06:00	E	11:14:00		11:26:00		S20	E40	SF
5274	1997-11-02	09:21:00		09:21:00		09:29:00		S16	W07	SF
5275	1997-11-02	11:33:00		11:33:00		11:37:00		S17	W05	SF
5276	1997-11-03	07:57:00		07:57:00		08:09:00		S16	W24	SF
5277	1997-11-03	08:17:00		08:21:00		08:29:00		S19	W17	SF
5278	1997-11-03	09:05:00		09:09:00		09:25:00		S16	W18	1N
5279	1997-11-03	09:29:00		09:29:00		09:33:00		S22	W12	SF
5280	1997-11-03	10:21:00		10:29:00		10:49:00		S17	W22	1N
5281	1997-11-03	12:13:00		12:17:00		12:21:00		S16	W27	SF
5282	1997-11-03	12:25:00		12:25:00		12:37:00		S19	W19	SF
5283	1997-11-03	12:37:00		12:37:00		12:37:00		S21	W13	SF
5284	1997-11-03	12:49:00		12:53:00		12:57:00		S18	W21	SF
5285	1997-11-03	13:49:00		13:49:00		13:49:00		S16	W27	SF
5286	1997-11-03	13:49:00		13:49:00		13:57:00		S19	W19	SF
5287	1997-11-03	13:57:00		13:57:00		14:01:00		S20	W16	SF
5288	1997-11-05	08:09:00	E	08:09:00	U	08:13:00		S18	W47	SF
5289	1997-11-05	10:03:00		10:07:00		10:15:00	D	S21	W44	SF
5290	1997-11-11	10:24:00		10:24:00		10:32:00		N20	W74	SF
5291	1997-11-15	11:58:00		11:58:00		12:02:00		N30	W81	SF
5292	1997-11-18	08:31:00		08:35:00		08:47:00		N22	E21	SF
5293	1997-11-18	09:39:00		09:39:00		09:39:00		N19	E22	SF
5294	1997-11-18	09:43:00		09:47:00		09:51:00		N18	E26	SF
5295	1997-11-18	11:43:00		11:47:00		11:55:00		S19	E47	SF
5296	1997-11-20	11:14:00		11:14:00		11:18:00		N22	W06	SF
5297	1997-11-22	12:04:00		12:12:00		12:20:00	D	S18	W12	SF
5298	1997-11-25	08:22:00		08:22:00		08:26:00		N18	E85	SF
5299	1997-11-26	07:51:00		07:55:00		07:59:00		N18	E85	SF
5300	1997-11-27	08:23:00		08:23:00		08:31:00		N13	E67	SF
5301	1997-11-27	10:31:00		10:31:00		10:39:00		N26	E85	SF
5302	1997-11-27	13:01:00		13:17:00		13:37:00		N15	E63	2B
5303	1997-11-28	11:26:00		12:06:00		13:26:00		S16	E12	1N
5304	1997-11-28	11:54:00		11:58:00		12:10:00		N24	E64	SF
5305	1997-12-06	08:40:00		08:44:00		09:00:00		N19	W44	SF
5306	1997-12-07	09:49:00		09:53:00		10:01:00		S30	W41	SF
5307	1997-12-10	10:19:00	E	10:19:00	U	10:27:00		N28	W19	SF
5308	1997-12-12	11:51:00	E	11:54:00		12:02:00	D	N31	W43	SF
5309	1997-12-25	09:55:00		09:55:00		09:59:00		S23	E21	SF
5310	1997-12-29	07:37:00	E	07:39:00		07:43:00		S23	W28	SF
5311	1998-01-01	08:26:00		08:30:00		08:38:00		S26	W71	SF
5312	1998-01-01	09:14:00		09:22:00		09:38:00		N16	W28	SF
5313	1998-01-01	09:30:00		09:38:00		09:46:00		S25	W70	SF
5314	1998-01-02	11:43:00		11:51:00	U	11:51:00	D	N17	W43	SF
5315	1998-01-04	08:45:00		08:45:00		08:53:00		N19	W67	SF
5316	1998-01-04	09:21:00		09:25:00		09:25:00		N18	W67	SF
5317	1998-01-08	08:24:00	E	08:24:00	U	09:20:00		S26	E56	1F
5318	1998-01-12	08:29:00		08:37:00		08:49:00		S23	E14	SF
5319	1998-01-12	11:33:00		11:41:00		11:53:00		S24	E13	SF
5320	1998-01-13	10:12:00		10:12:00		10:16:00	D	S23	W05	SF
5321	1998-01-16	08:35:00		08:47:00		08:59:00		N14	W14	SF
5322	1998-01-16	10:24:00		10:24:00		10:30:00	D	S25	W39	SF
5323	1998-01-18	11:48:00		11:52:00		12:08:00		N15	W45	SF
5324	1998-01-18	11:52:00		11:52:00		11:56:00		S20	E70	SF
5325	1998-01-19	13:42:00		13:42:00		13:46:00		S24	E53	SF
5326	1998-01-26	14:04:00		14:04:00		14:08:00		S21	W40	SF
5327	1998-01-26	14:40:00	E	14:44:00		14:48:00	D	N25	E42	SF
5328	1998-02-07	10:28:00		10:32:00		10:36:00		S21	W66	SF
5329	1998-02-07	11:44:00		11:48:00		11:56:00		S19	W66	SF
5330	1998-02-10	10:41:00		10:41:00		10:45:00		S41	E25	SF
5331	1998-02-14	09:35:00		09:39:00		09:51:00		S27	E24	SF
5332	1998-02-14	09:47:00		10:03:00		10:11:00		S31	E23	SF
5333	1998-02-14	12:43:00		12:43:00		12:51:00		S25	E20	SF
5334	1998-02-15	10:35:00	E	10:35:00	U	11:03:00		S25	E12	SF
5335	1998-02-15	11:39:00		11:39:00		12:11:00		S25	E13	SF
5336	1998-02-15	11:39:00		11:47:00		12:07:00		S25	E08	SF
5337	1998-02-15	14:31:00		14:43:00		14:55:00		S28	E06	SF
5338	1998-02-17	09:54:00	E	09:54:00	U	10:03:00	D	S25	W15	SF
5339	1998-02-17	11:03:00		11:07:00		11:29:00	D	S26	W14	SF
5340	1998-02-18	09:23:00		09:27:00		09:43:00		S24	W22	SF
5341	1998-02-18	11:35:00		11:39:00		12:43:00		S24	W28	1F
5342	1998-02-18	15:11:00		15:11:00		15:19:00	D	S23	W25	SF
5343	1998-02-19	07:16:00	E	07:16:00	U	07:19:00		S24	W35	SF
5344	1998-02-20	10:04:00		10:08:00		10:36:00		S24	W53	SF
5345	1998-02-20	12:45:00		12:49:00		12:57:00		S24	W50	SF
5346	1998-02-24	09:30:00		09:34:00		09:42:00		N15	E07	SF
5347	1998-02-24	10:10:00		10:10:00		10:14:00		N15	E10	SF
5348	1998-02-24	10:42:00		10:42:00		10:50:00		N15	E10	SF
5349	1998-02-24	11:42:00		11:50:00		12:02:00		N17	E08	SF
5350	1998-02-24	13:38:00		13:42:00		13:46:00		N15	E05	SF
5351	1998-02-26	15:34:00		15:46:00		16:10:00		S26	W05	SF
5352	1998-02-28	09:27:00		09:27:00		09:31:00		S24	W01	SF
5353	1998-03-02	08:08:00		08:08:00		08:16:00		S24	W27	SF
5354	1998-03-02	12:08:00		12:08:00		12:20:00		S25	W32	SF
5355	1998-03-03	08:16:00		08:16:00		08:20:00		S25	W45	SF
5356	1998-03-03	11:03:00		11:07:00		11:11:00	D	S24	W42	SF
5357	1998-03-03	11:31:00	E	11:31:00	U	11:39:00		S24	W38	SF
5358	1998-03-03	12:27:00		12:27:00		12:31:00		S26	W40	SF
5359	1998-03-03	13:19:00		13:23:00		13:31:00		S23	W44	SF
5360	1998-03-03	13:47:00		13:51:00		14:03:00		S26	W43	SF
5361	1998-03-03	13:59:00		14:07:00		14:15:00		S24	W44	SF
5362	1998-03-06	11:28:00		11:28:00		11:32:00		S27	W80	SF
5363	1998-03-11	11:06:00	E	11:06:00	U	11:15:00		S17	W08	SF
5364	1998-03-12	11:06:00		11:10:00		11:14:00	D	N21	E78	SF
5365	1998-03-17	10:41:00	E	10:41:00	U	10:41:00	D	S23	W23	SF
5366	1998-03-18	10:48:00		11:12:00		11:52:00		S27	W30	1N
5367	1998-03-19	10:31:00	E	10:35:00		10:39:00	D	N22	E51	SF
5368	1998-03-24	12:53:00		12:57:00		13:01:00		S21	E50	SF
5369	1998-03-25	11:31:00		11:35:00		11:39:00		S26	E32	SF
5370	1998-03-25	11:47:00		11:47:00		11:55:00		S27	E38	SF
5371	1998-03-25	16:19:00		16:19:00		16:35:00		N18	W24	SF
5372	1998-03-26	08:18:00		08:18:00		08:26:00		N25	E42	SF
5373	1998-03-26	12:50:00		12:54:00		14:22:00		S26	E18	2N
5374	1998-03-26	15:54:00		15:58:00		16:18:00		N32	E53	SF
5375	1998-03-27	13:11:00	E	13:15:00		14:00:00		S26	W08	SF
5376	1998-03-28	07:12:00	E	07:16:00		07:36:00		N21	W64	SF
5377	1998-03-28	08:55:00		09:04:00		09:08:00		N21	W64	SF
5378	1998-03-28	09:28:00		09:32:00		09:44:00		N21	W64	SF
5379	1998-03-30	14:04:00		14:08:00		14:24:00		S26	W40	SF
5380	1998-03-31	06:28:00		06:28:00		06:32:00		S23	W38	SF
5381	1998-03-31	07:32:00		07:36:00		08:00:00		S29	W60	SF
5382	1998-03-31	09:00:00		09:04:00		09:20:00		S22	E42	SF
5383	1998-03-31	09:36:00		09:36:00		09:44:00		S25	W51	SF
5384	1998-03-31	10:48:00		10:52:00		11:00:00		S25	W40	SF
5385	1998-04-01	09:23:00		09:23:00		09:35:00		S23	E32	SF
5386	1998-04-01	11:14:00		11:14:00		11:22:00		S25	W67	SF
5387	1998-04-01	13:58:00		13:58:00		14:02:00		S24	W69	SF
5388	1998-04-01	15:22:00		15:30:00		16:36:00	D	S22	E25	SF
5389	1998-04-02	11:10:00	E	11:10:00	U	11:18:00	D	S23	E32	SF
5390	1998-04-02	14:26:00	E	14:26:00	U	14:51:00		S22	E25	SF
5391	1998-04-08	09:31:00	E	09:31:00	U	09:31:00	D	S27	E71	SF
5392	1998-04-08	10:03:00		10:03:00		10:07:00		S27	E71	SF
5393	1998-04-11	08:09:00		08:21:00		09:19:00	D	S29	E13	SF
5394	1998-04-11	08:17:00		08:25:00		08:46:00		S19	E07	SF
5395	1998-04-11	08:21:00		08:33:00		08:51:00		S39	E03	SF
5396	1998-04-11	08:25:00		08:33:00		08:46:00		S23	W12	SF
5397	1998-04-21	10:00:00		10:04:00		10:08:00		N23	W42	SF
5398	1998-04-25	14:14:00		14:22:00		15:32:00		S15	E70	SF
5399	1998-05-02	12:56:00	E	12:56:00	U	13:00:00	D	S18	W17	SF
5400	1998-05-02	13:22:00	E	13:22:00	U	13:39:00		N26	E26	SF
5401	1998-05-02	13:35:00	E	13:47:00		14:45:00	D	S15	W14	3B
5402	1998-05-03	09:56:00	E	10:08:00		10:51:00		S21	W27	SN
5403	1998-05-03	11:59:00		11:59:00		12:03:00		N27	E12	SF
5404	1998-05-03	12:31:00		12:35:00		12:43:00		N27	E13	SF
5405	1998-05-05	07:39:00		07:39:00		07:47:00		N28	W22	SF
5406	1998-05-05	07:56:00		07:56:00		07:56:00		N26	W10	SF
5407	1998-05-05	11:59:00	E	12:03:00		12:03:00	D	N24	W18	SF
5408	1998-05-06	06:09:00		06:09:00		06:37:00		S16	W65	SF
5409	1998-05-06	07:17:00	E	07:21:00		07:53:00		S16	W65	1N
5410	1998-05-06	08:01:00		08:05:00		09:18:00	D	S15	W64	1N
5411	1998-05-06	08:49:00		08:49:00		08:49:00		N25	W31	SF
5412	1998-05-06	08:53:00		08:57:00		09:18:00	D	N22	W31	SF
5413	1998-05-06	09:18:00	E	09:18:00	U	09:18:00	D	N29	W35	SF
5414	1998-05-07	06:47:00	E	06:47:00	U	06:55:00	D	S20	E69	SF
5415	1998-05-08	06:19:00		06:24:00		06:36:00		N23	W57	SF
5416	1998-05-08	06:19:00		06:28:00		07:00:00		S18	W82	SF
5417	1998-05-08	11:28:00		11:28:00		11:32:00		S23	E53	SF
5418	1998-05-08	13:04:00		13:08:00		13:36:00		N27	W58	SN
5419	1998-05-08	16:16:00		16:16:00		16:20:00		N27	W55	SF
5420	1998-05-09	10:30:00		10:38:00		10:50:00		N29	W70	2F
5421	1998-05-09	11:02:00		10:06:00		11:10:00		N28	W69	SF
5422	1998-05-10	08:20:00		08:24:00		08:40:00		S27	E87	SF
5423	1998-05-10	11:44:00		11:48:00		12:08:00		S27	E87	SF
5424	1998-05-10	13:20:00		13:20:00		13:44:00		S28	E89	SF
5425	1998-05-11	06:40:00		06:40:00		06:44:00		N20	E73	SF
5426	1998-05-11	10:39:00		10:47:00		11:03:00		S19	E15	1F
5427	1998-05-12	06:19:00	E	06:19:00	U	06:35:00		S20	E02	SF
5428	1998-05-12	08:17:00		08:17:00		08:33:00		S19	E19	SF
5429	1998-05-13	12:21:00		12:21:00		12:25:00		S08	W58	SF
5430	1998-05-14	13:48:00		13:48:00		14:16:00		S27	E40	SF
5431	1998-05-16	10:30:00		10:34:00		10:44:00		N21	E16	SF
5432	1998-05-27	09:03:00	E	09:19:00	U	09:19:00	D	S23	W76	SF
5433	1998-05-27	10:55:00		10:55:00		10:59:00		S24	W76	SF
5434	1998-05-27	11:03:00		11:11:00		11:15:00	D	S24	W80	SF
5435	1998-05-27	12:26:00		12:30:00		12:38:00		S24	W76	SF
5436	1998-05-27	13:36:00		13:36:00		13:44:00		N22	E50	SF
5437	1998-05-28	06:22:00		06:22:00		06:26:00		N18	W75	SF
5438	1998-05-31	14:16:00		14:20:00		14:24:00		S28	E68	SF
5439	1998-06-02	08:13:00		08:17:00		08:25:00		S27	E43	SF
5440	1998-06-02	12:53:00		12:53:00	U	12:53:00	D	N29	W23	SF
5441	1998-06-03	11:26:00		11:30:00		11:50:00		N14	E83	SF
5442	1998-06-03	12:30:00		12:34:00		12:50:00		N14	E83	SF
5443	1998-06-03	13:10:00		13:10:00		13:18:00		N27	E63	SF
5444	1998-06-04	08:18:00		08:22:00		08:26:00		S23	E52	SF
5445	1998-06-04	11:24:00		11:24:00	U	11:24:00	D	S22	E51	SF
5446	1998-06-05	06:48:00		06:48:00		06:56:00		S27	E45	SF
5447	1998-06-05	08:36:00		08:40:00		09:00:00		N27	E40	SF
5448	1998-06-05	09:52:00		09:52:00		09:56:00		S22	E45	SF
5449	1998-06-05	13:00:00		13:00:00		13:12:00		S27	W03	SF
5450	1998-06-09	07:20:00		07:24:00		07:32:00		S19	W67	SF
5451	1998-06-09	08:43:00	E	08:43:00	U	08:52:00	D	S26	W10	SF
5452	1998-06-10	07:05:00		07:25:00		07:21:00		S28	E14	SF
5453	1998-06-14	07:40:00		07:40:00		07:48:00		N15	E60	SF
5454	1998-06-14	08:36:00		08:40:00		08:44:00		N15	E61	SF
5455	1998-06-14	10:41:00		10:41:00		10:45:00		S22	W69	SF
5456	1998-06-18	12:32:00	E	12:36:00	U	12:36:00	D	S27	W05	SF
5457	1998-06-20	07:11:00		07:11:00		07:19:00		N33	W50	SF
5458	1998-06-20	14:19:00		14:27:00		14:47:00	D	N13	W23	1F
5459	1998-06-21	09:59:00		10:03:00		10:23:00		N15	W29	SF
5460	1998-06-27	08:48:00		08:48:00		09:00:00		N19	E24	SF
5461	1998-07-04	12:05:00		12:09:00		12:50:00		S24	W41	SN
5462	1998-07-09	11:04:00	E	11:04:00	U	11:29:00		S22	W37	SF
5463	1998-07-09	11:21:00	E	11:21:00	U	11:37:00		S23	E63	SF
5464	1998-07-10	06:30:00		06:30:00	U	06:46:00	D	S20	E75	SF
5465	1998-07-15	10:38:00		10:48:00	U	10:48:00	D	S31	E67	SF
5466	1998-07-16	07:56:00		08:06:00		08:10:00	D	S21	W02	SF
